crop_name,variety,category,state,district,season,month,buyer_type,price,quantity_sold,historical_demand,is_holiday_event,demand_kg,is_synthetic
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Zaid,10,RESTAURANT,82.66,1058.71,1082.59,1,1018.82,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Zaid,9,RESTAURANT,84.02,1905.46,2396.62,0,2039.5,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Year-Round,3,BUSINESS,68.83,827.61,814.47,0,757.86,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Year-Round,7,BUSINESS,68.75,796.32,776.11,0,787.28,True
Groundnut,Local,Oilseed,Punjab,Ludhiana,Kharif,2,RESTAURANT,18.04,892.84,908.28,0,1199.35,True
Groundnut,Local,Oilseed,Gujarat,Rajkot,Rabi,11,INDIVIDUAL,21.2,857.73,895.13,1,546.39,True
Rice,Basmati,Cereal,Maharashtra,Mumbai,Kharif,3,RESTAURANT,57.22,2356.86,2340.87,0,2038.49,True
Rice,Basmati,Cereal,Punjab,Ludhiana,Year-Round,4,BUSINESS,13.24,2775.43,2603.89,1,5746.13,True
Mango,Local,Fruit,Gujarat,Rajkot,Kharif,9,RESTAURANT,56.19,777.31,693.1,0,556.86,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Rabi,6,RESTAURANT,80.83,1130.57,1452.06,0,1518.78,True
Rice,Common,Cereal,Maharashtra,Nashik,Year-Round,7,BUSINESS,42.38,2343.17,2413.89,0,2967.05,True
Wheat,Common,Cereal,Gujarat,Rajkot,Rabi,2,RESTAURANT,61.82,2358.81,2343.75,0,2108.33,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Year-Round,10,BUSINESS,49.73,965.21,1048.39,1,1420.71,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Year-Round,11,BUSINESS,72.28,587.74,619.87,1,707.0,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Kharif,2,BUSINESS,75.13,2433.09,2472.02,0,2089.03,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Rabi,12,INDIVIDUAL,55.22,982.48,1034.82,0,365.69,True
Onion,Red,Vegetable,Maharashtra,Mumbai,Year-Round,12,RESTAURANT,44.72,1418.44,1624.63,0,1556.06,True
Potato,Local,Vegetable,Tamil Nadu,Chennai,Year-Round,3,WHOLESALER,25.2,1701.83,1677.5,0,2422.8,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Zaid,11,WHOLESALER,43.23,3496.73,3157.71,1,5310.75,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Rabi,6,RESTAURANT,26.86,1743.17,1570.7,0,2136.33,True
Mango,Local,Fruit,Uttar Pradesh,Agra,Rabi,11,RESTAURANT,35.64,794.64,688.59,1,1016.37,True
Rice,Common,Cereal,Gujarat,Rajkot,Kharif,6,BUSINESS,59.33,2960.33,2911.83,0,3752.94,True
Potato,Local,Vegetable,Maharashtra,Nashik,Zaid,4,RETAILER,46.67,1660.94,1646.54,1,2084.48,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Zaid,5,BUSINESS,66.47,1332.88,1188.78,0,1169.14,True
Wheat,Common,Cereal,Maharashtra,Pune,Rabi,6,RESTAURANT,66.85,2361.19,2411.43,0,2559.49,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Rabi,12,RETAILER,81.31,639.24,527.62,0,381.51,True
Maize,Hybrid,Cereal,Maharashtra,Nashik,Year-Round,1,INDIVIDUAL,55.83,1007.25,1038.39,0,421.19,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Kharif,8,WHOLESALER,64.16,1878.59,1652.77,0,1922.98,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Kharif,1,RETAILER,67.94,1397.7,1017.58,0,801.31,True
Wheat,Common,Cereal,Maharashtra,Nashik,Year-Round,6,BUSINESS,82.22,2004.36,2196.46,0,2403.12,True
Onion,Red,Vegetable,Uttar Pradesh,Agra,Zaid,7,BUSINESS,76.37,1535.22,1366.38,0,1328.73,True
Groundnut,Local,Oilseed,Madhya Pradesh,Indore,Year-Round,7,RESTAURANT,56.4,693.38,927.68,0,1152.3,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Year-Round,9,BUSINESS,30.74,1563.77,1957.39,0,2043.64,True
Wheat,Common,Cereal,Maharashtra,Nashik,Year-Round,10,BUSINESS,60.01,2787.89,2651.36,1,2895.23,True
Groundnut,Local,Oilseed,Tamil Nadu,Chennai,Kharif,7,INDIVIDUAL,57.35,1092.12,938.66,0,418.06,True
Potato,Local,Vegetable,Madhya Pradesh,Indore,Kharif,7,WHOLESALER,45.29,2191.04,1893.93,0,3041.73,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Rabi,12,RESTAURANT,37.7,1630.91,1668.28,0,1880.33,True
Tomato,Desi,Vegetable,Karnataka,Bengaluru,Year-Round,1,RESTAURANT,52.77,1335.32,1345.65,0,1208.11,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Rabi,12,BUSINESS,78.81,909.68,960.26,0,758.16,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Rabi,6,WHOLESALER,81.22,917.11,962.51,0,1159.89,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Kharif,5,WHOLESALER,42.21,2821.78,2391.0,0,3770.17,True
Soybean,Local,Oilseed,Gujarat,Rajkot,Kharif,12,INDIVIDUAL,72.42,1059.35,876.16,0,365.41,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Rabi,6,RESTAURANT,63.23,1012.93,1055.95,0,965.6,True
Mango,Local,Fruit,Maharashtra,Pune,Rabi,7,WHOLESALER,45.57,812.28,755.44,0,1108.33,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Kharif,3,RESTAURANT,15.2,2042.18,2268.15,0,3186.02,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Year-Round,2,INDIVIDUAL,53.97,1043.87,962.33,0,374.86,True
Soybean,Local,Oilseed,Uttar Pradesh,Agra,Rabi,11,RETAILER,67.69,1045.23,953.09,1,857.08,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Zaid,3,WHOLESALER,40.06,564.25,538.5,0,722.69,True
Wheat,Common,Cereal,Maharashtra,Pune,Year-Round,11,RETAILER,33.6,2335.61,2440.94,1,2565.49,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Year-Round,8,RETAILER,23.33,551.14,517.07,0,589.42,True
Rice,Common,Cereal,Maharashtra,Nashik,Zaid,10,RESTAURANT,14.81,2526.17,2268.02,1,3310.62,True
Potato,Local,Vegetable,Punjab,Ludhiana,Zaid,8,RETAILER,77.95,1892.26,1883.08,0,1662.25,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Zaid,9,RESTAURANT,69.5,1569.9,1234.6,0,1091.04,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Kharif,12,BUSINESS,77.15,690.05,613.89,0,556.59,True
Tomato,Desi,Vegetable,Tamil Nadu,Chennai,Rabi,11,INDIVIDUAL,29.19,1205.85,1205.93,1,701.12,True
Rice,Basmati,Cereal,Maharashtra,Nashik,Kharif,5,INDIVIDUAL,32.95,2564.73,2863.43,0,1442.04,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Rabi,2,WHOLESALER,46.48,1157.32,1540.95,0,1833.3,True
Tomato,Desi,Vegetable,Tamil Nadu,Chennai,Rabi,11,RETAILER,16.13,1182.37,1302.08,1,1628.18,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Zaid,6,INDIVIDUAL,26.81,1099.9,1090.8,0,548.7,True
Soybean,Local,Oilseed,Madhya Pradesh,Indore,Zaid,4,RETAILER,18.12,1128.8,1069.74,1,1687.93,True
Onion,Red,Vegetable,Gujarat,Rajkot,Year-Round,3,RETAILER,63.64,1006.29,996.22,0,844.71,True
Green Chilli,Local,Spice,Tamil Nadu,Chennai,Year-Round,8,RESTAURANT,41.95,573.07,544.6,0,631.25,True
Mango,Local,Fruit,Maharashtra,Nashik,Year-Round,1,INDIVIDUAL,58.52,838.58,892.79,0,300.28,True
Groundnut,Local,Oilseed,Uttar Pradesh,Agra,Year-Round,8,BUSINESS,36.05,892.29,855.3,0,1121.84,True
Green Chilli,Local,Spice,Uttar Pradesh,Agra,Kharif,6,WHOLESALER,68.82,487.28,569.17,0,885.48,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Rabi,3,WHOLESALER,71.84,2441.48,2503.36,0,2707.8,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Zaid,11,BUSINESS,22.8,1672.6,1340.02,1,1862.6,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Rabi,12,WHOLESALER,71.0,2903.32,2912.67,0,3775.71,True
Potato,Local,Vegetable,Gujarat,Rajkot,Zaid,11,INDIVIDUAL,82.09,2002.99,1855.77,1,717.79,True
Wheat,Common,Cereal,Maharashtra,Pune,Year-Round,4,WHOLESALER,52.65,2731.35,2595.78,1,5055.22,True
Wheat,Common,Cereal,Maharashtra,Nashik,Zaid,2,INDIVIDUAL,70.22,2588.89,2465.38,0,887.46,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Rabi,1,BUSINESS,31.22,1245.29,1193.58,0,1517.2,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Rabi,2,RETAILER,30.19,2518.01,2301.65,0,1815.15,True
Groundnut,Local,Oilseed,Maharashtra,Mumbai,Year-Round,10,RESTAURANT,74.64,597.4,742.66,1,733.48,True
Soybean,Local,Oilseed,Maharashtra,Mumbai,Kharif,8,INDIVIDUAL,75.09,798.43,1006.84,0,360.98,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Rabi,1,RETAILER,84.53,1556.02,1253.19,0,907.17,True
Wheat,Common,Cereal,Karnataka,Bengaluru,Kharif,9,WHOLESALER,76.25,2641.88,2338.25,0,2603.32,True
Rice,Common,Cereal,Punjab,Ludhiana,Year-Round,1,RESTAURANT,17.89,2300.82,2378.57,0,3340.01,True
Tomato,Hybrid,Vegetable,Uttar Pradesh,Agra,Rabi,8,INDIVIDUAL,54.88,1692.72,1487.52,0,563.53,True
Green Chilli,Local,Spice,Karnataka,Bengaluru,Kharif,9,INDIVIDUAL,12.3,659.42,583.5,0,358.08,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Rabi,5,RETAILER,17.78,786.56,995.18,0,1219.34,True
Rice,Common,Cereal,Tamil Nadu,Chennai,Zaid,9,WHOLESALER,89.94,2227.99,2533.71,0,2500.75,True
Potato,Local,Vegetable,Uttar Pradesh,Agra,Kharif,2,RETAILER,54.43,2608.31,1965.15,0,1299.6,True
Onion,Red,Vegetable,Punjab,Ludhiana,Year-Round,4,BUSINESS,45.53,1675.65,1496.16,1,2061.99,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Rabi,1,INDIVIDUAL,51.24,1289.21,1447.74,0,570.05,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Kharif,10,BUSINESS,43.08,1289.81,1346.15,1,1520.03,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Year-Round,11,RETAILER,53.09,1207.05,1471.46,1,1569.03,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Kharif,11,WHOLESALER,72.37,1052.33,1066.6,1,1590.81,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Year-Round,4,WHOLESALER,79.04,721.93,590.58,1,930.09,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Rabi,2,WHOLESALER,52.37,2733.85,2504.77,0,2791.39,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Rabi,5,WHOLESALER,42.44,565.38,618.62,0,980.89,True
Tomato,Desi,Vegetable,Tamil Nadu,Chennai,Rabi,10,WHOLESALER,18.66,912.91,1086.39,1,1865.48,True
Rice,Basmati,Cereal,Karnataka,Bengaluru,Rabi,7,RETAILER,65.81,2342.11,2279.07,0,2284.77,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Zaid,7,WHOLESALER,29.64,1133.53,1106.62,0,1925.34,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Year-Round,7,INDIVIDUAL,36.57,822.14,870.7,0,416.0,True
Green Chilli,Local,Spice,Uttar Pradesh,Agra,Rabi,8,RESTAURANT,45.9,471.82,503.64,0,518.7,True
Wheat,Common,Cereal,Punjab,Ludhiana,Kharif,1,RETAILER,17.86,2715.53,2678.07,0,3459.34,True
Maize,Hybrid,Cereal,Maharashtra,Mumbai,Kharif,2,BUSINESS,41.92,1199.23,1074.9,0,1097.96,True
Soybean,Local,Oilseed,Gujarat,Rajkot,Rabi,10,WHOLESALER,44.9,819.29,884.83,1,1425.97,True
Potato,Local,Vegetable,Uttar Pradesh,Agra,Kharif,4,RETAILER,74.49,1902.62,1737.87,1,1728.51,True
Mango,Local,Fruit,Punjab,Ludhiana,Year-Round,11,BUSINESS,28.8,684.43,731.95,1,1132.52,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Zaid,12,RESTAURANT,28.4,2909.76,2346.75,0,2969.09,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Year-Round,9,INDIVIDUAL,68.31,1265.79,1142.22,0,371.43,True
Wheat,Common,Cereal,Maharashtra,Mumbai,Kharif,10,BUSINESS,71.77,1841.1,2410.07,1,2764.03,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Kharif,4,RETAILER,71.54,859.64,914.53,1,926.01,True
Wheat,Common,Cereal,Karnataka,Bengaluru,Zaid,12,BUSINESS,40.07,3449.64,2792.82,0,3300.76,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Zaid,6,RETAILER,87.58,912.76,997.92,0,765.84,True
Soybean,Local,Oilseed,Uttar Pradesh,Agra,Rabi,8,RETAILER,54.64,1106.83,930.3,0,792.97,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Rabi,8,RETAILER,64.44,1309.52,1298.47,0,970.93,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Kharif,7,INDIVIDUAL,48.72,947.68,974.23,0,439.59,True
Onion,Red,Vegetable,Maharashtra,Pune,Zaid,9,WHOLESALER,83.1,1281.68,1567.37,0,1787.69,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Kharif,3,INDIVIDUAL,19.9,1008.26,1168.92,0,643.18,True
Maize,Hybrid,Cereal,Tamil Nadu,Chennai,Zaid,10,WHOLESALER,67.31,1118.16,1074.02,1,1414.13,True
Potato,Local,Vegetable,Tamil Nadu,Chennai,Kharif,8,INDIVIDUAL,17.95,2171.3,1997.5,0,1298.58,True
Wheat,Common,Cereal,Karnataka,Bengaluru,Zaid,9,WHOLESALER,32.23,2795.43,2229.1,0,3139.13,True
Green Chilli,Local,Spice,Tamil Nadu,Chennai,Zaid,9,WHOLESALER,84.75,749.82,638.61,0,654.83,True
Tomato,Hybrid,Vegetable,Maharashtra,Nashik,Kharif,9,RESTAURANT,80.5,1625.09,1615.62,0,1156.94,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Rabi,1,WHOLESALER,83.04,897.71,894.33,0,1003.14,True
Mango,Local,Fruit,Gujarat,Rajkot,Zaid,7,RESTAURANT,42.27,802.95,811.3,0,920.07,True
Rice,Common,Cereal,Karnataka,Bengaluru,Rabi,5,WHOLESALER,74.84,2664.5,2603.76,0,3577.12,True
Rice,Common,Cereal,Madhya Pradesh,Indore,Year-Round,4,INDIVIDUAL,49.77,3445.99,2908.4,1,1507.02,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Year-Round,12,RETAILER,21.91,884.93,779.68,0,726.26,True
Tomato,Desi,Vegetable,Uttar Pradesh,Agra,Zaid,1,BUSINESS,27.71,1387.15,1314.74,0,1583.38,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Rabi,10,INDIVIDUAL,44.44,987.4,940.16,1,475.92,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Year-Round,5,BUSINESS,74.74,1258.06,1323.89,0,1487.23,True
Wheat,Common,Cereal,Uttar Pradesh,Agra,Year-Round,3,WHOLESALER,18.43,2057.9,2436.29,0,4125.71,True
Tomato,Desi,Vegetable,Madhya Pradesh,Indore,Rabi,10,WHOLESALER,83.59,1537.66,1411.96,1,1815.12,True
Onion,Red,Vegetable,Maharashtra,Pune,Year-Round,9,RESTAURANT,60.84,1698.0,1695.09,0,1670.67,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Year-Round,4,RESTAURANT,20.11,603.72,647.18,1,870.51,True
Onion,Red,Vegetable,Tamil Nadu,Chennai,Kharif,4,WHOLESALER,17.47,1590.03,1590.29,1,4145.33,True
Potato,Local,Vegetable,Tamil Nadu,Chennai,Year-Round,11,INDIVIDUAL,79.06,1444.2,1497.29,1,599.96,True
Mango,Local,Fruit,Maharashtra,Mumbai,Zaid,5,RESTAURANT,39.8,622.8,670.44,0,909.09,True
Onion,Red,Vegetable,Maharashtra,Nashik,Year-Round,12,INDIVIDUAL,72.85,1411.2,1298.18,0,470.24,True
Maize,Hybrid,Cereal,Tamil Nadu,Chennai,Kharif,6,WHOLESALER,83.33,1224.48,1182.0,0,1464.65,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Zaid,7,BUSINESS,22.22,1567.85,1477.66,0,2286.3,True
Tomato,Hybrid,Vegetable,Tamil Nadu,Chennai,Zaid,5,RESTAURANT,41.89,1298.15,1331.88,0,1700.92,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Year-Round,8,RETAILER,59.71,1369.21,1288.21,0,1069.8,True
Rice,Basmati,Cereal,Gujarat,Rajkot,Kharif,9,WHOLESALER,20.58,2284.57,2313.71,0,4044.59,True
Tomato,Hybrid,Vegetable,Madhya Pradesh,Indore,Year-Round,10,RETAILER,81.23,1294.4,1353.2,1,1103.51,True
Maize,Hybrid,Cereal,Maharashtra,Pune,Year-Round,7,BUSINESS,53.49,1274.57,1155.75,0,1411.29,True
Soybean,Local,Oilseed,Maharashtra,Nashik,Year-Round,4,INDIVIDUAL,46.34,984.35,823.65,1,432.13,True
Tomato,Hybrid,Vegetable,Uttar Pradesh,Agra,Rabi,6,INDIVIDUAL,26.94,1598.47,1662.32,0,751.48,True
Soybean,Local,Oilseed,Punjab,Ludhiana,Rabi,4,WHOLESALER,23.5,1071.18,873.18,1,1847.77,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Kharif,9,RETAILER,54.5,874.3,862.35,0,699.83,True
Tomato,Hybrid,Vegetable,Punjab,Ludhiana,Year-Round,6,RETAILER,17.01,2020.02,1664.16,0,2310.27,True
Groundnut,Local,Oilseed,Maharashtra,Pune,Rabi,9,RETAILER,45.56,976.77,914.19,0,765.53,True
Mango,Local,Fruit,Karnataka,Bengaluru,Rabi,3,RESTAURANT,35.21,852.09,802.35,0,787.48,True
Rice,Basmati,Cereal,Gujarat,Rajkot,Kharif,6,WHOLESALER,46.53,1747.04,2148.8,0,4035.46,True
Potato,Local,Vegetable,Uttar Pradesh,Agra,Rabi,10,RESTAURANT,19.63,2594.89,2068.83,1,3221.94,True
Rice,Basmati,Cereal,Uttar Pradesh,Agra,Zaid,1,INDIVIDUAL,22.0,2288.06,2210.45,0,1006.02,True
Green Chilli,Local,Spice,Maharashtra,Mumbai,Zaid,5,RETAILER,13.05,574.35,613.44,0,900.11,True
Rice,Common,Cereal,Gujarat,Rajkot,Year-Round,1,BUSINESS,54.17,2364.9,2384.27,0,2611.57,True
Rice,Basmati,Cereal,Punjab,Ludhiana,Kharif,9,INDIVIDUAL,52.14,2379.8,2579.31,0,856.58,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Kharif,7,RESTAURANT,40.3,1062.45,967.05,0,1040.09,True
Potato,Local,Vegetable,Uttar Pradesh,Agra,Year-Round,6,WHOLESALER,77.62,2453.35,2134.32,0,2929.26,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Rabi,7,INDIVIDUAL,26.29,960.24,823.59,0,526.75,True
Green Chilli,Local,Spice,Maharashtra,Mumbai,Kharif,11,WHOLESALER,65.51,776.43,640.36,1,761.01,True
Onion,Red,Vegetable,Karnataka,Bengaluru,Zaid,10,RETAILER,58.58,1010.88,1231.61,1,988.21,True
Mango,Local,Fruit,Maharashtra,Nashik,Kharif,3,INDIVIDUAL,65.66,835.92,766.77,0,272.59,True
Wheat,Common,Cereal,Punjab,Ludhiana,Year-Round,10,BUSINESS,44.43,1730.83,2360.75,1,3001.92,True
Tomato,Hybrid,Vegetable,Maharashtra,Mumbai,Rabi,10,WHOLESALER,28.86,1232.86,1458.29,1,2741.69,True
Potato,Local,Vegetable,Punjab,Ludhiana,Zaid,9,RETAILER,14.74,1887.45,1863.51,0,2277.62,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Zaid,1,RESTAURANT,77.7,1488.47,1402.77,0,1114.37,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Rabi,3,RESTAURANT,79.96,828.59,994.59,0,796.3,True
Potato,Local,Vegetable,Maharashtra,Nashik,Rabi,1,RETAILER,15.13,2021.56,1823.33,0,2132.07,True
Potato,Local,Vegetable,Uttar Pradesh,Agra,Zaid,1,RETAILER,75.8,1273.38,1818.45,0,1334.16,True
Onion,Red,Vegetable,Gujarat,Rajkot,Rabi,9,INDIVIDUAL,46.85,1215.53,1274.88,0,507.87,True
Tomato,Hybrid,Vegetable,Maharashtra,Pune,Kharif,8,INDIVIDUAL,86.71,1119.91,1065.07,0,411.63,True
Rice,Common,Cereal,Maharashtra,Pune,Year-Round,8,INDIVIDUAL,17.66,2642.03,2496.39,0,1521.19,True
Tomato,Desi,Vegetable,Punjab,Ludhiana,Kharif,9,INDIVIDUAL,73.81,1692.07,1558.82,0,502.14,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Year-Round,10,RETAILER,84.57,3047.74,2907.06,1,2322.26,True
Soybean,Local,Oilseed,Tamil Nadu,Chennai,Zaid,12,RESTAURANT,68.25,908.45,874.37,0,786.27,True
Tomato,Desi,Vegetable,Maharashtra,Mumbai,Rabi,1,WHOLESALER,54.71,1232.73,1128.29,0,1359.41,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Year-Round,4,WHOLESALER,76.8,549.16,507.33,1,754.44,True
Potato,Local,Vegetable,Karnataka,Bengaluru,Rabi,9,WHOLESALER,86.98,1471.46,1516.43,0,1658.54,True
Rice,Common,Cereal,Maharashtra,Mumbai,Rabi,10,BUSINESS,78.74,2205.61,2757.57,1,3132.64,True
Maize,Hybrid,Cereal,Maharashtra,Nashik,Zaid,4,WHOLESALER,76.08,1070.87,1108.67,1,1524.64,True
Mango,Local,Fruit,Gujarat,Rajkot,Year-Round,9,BUSINESS,14.94,782.68,723.16,0,908.72,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Zaid,12,INDIVIDUAL,50.07,1864.21,1706.9,0,760.33,True
Maize,Hybrid,Cereal,Tamil Nadu,Chennai,Zaid,1,BUSINESS,64.66,1201.32,1008.79,0,913.05,True
Groundnut,Local,Oilseed,Maharashtra,Nashik,Kharif,12,RETAILER,77.52,928.64,895.71,0,610.62,True
Green Chilli,Local,Spice,Maharashtra,Nashik,Zaid,2,INDIVIDUAL,64.28,666.57,631.13,0,193.05,True
Rice,Basmati,Cereal,Tamil Nadu,Chennai,Zaid,11,INDIVIDUAL,25.95,2692.23,2446.46,1,1345.59,True
Mango,Local,Fruit,Maharashtra,Nashik,Kharif,11,RETAILER,26.78,622.17,673.15,1,812.05,True
Potato,Local,Vegetable,Maharashtra,Mumbai,Kharif,9,WHOLESALER,41.08,1522.72,1748.66,0,2404.11,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Rabi,3,INDIVIDUAL,64.05,1339.0,1357.04,0,482.61,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Rabi,9,INDIVIDUAL,37.95,2064.29,2175.18,0,973.88,True
Rice,Common,Cereal,Uttar Pradesh,Agra,Year-Round,1,RETAILER,65.46,2416.22,2368.41,0,1905.81,True
Wheat,Common,Cereal,Maharashtra,Nashik,Kharif,12,BUSINESS,20.59,2348.26,2218.76,0,3205.27,True
Green Chilli,Local,Spice,Punjab,Ludhiana,Kharif,9,RETAILER,14.45,701.75,643.03,0,812.68,True
Green Chilli,Local,Spice,Gujarat,Rajkot,Zaid,2,BUSINESS,57.07,655.23,602.96,0,545.92,True
Rice,Common,Cereal,Maharashtra,Pune,Zaid,11,RETAILER,60.42,3427.12,3220.87,1,3379.44,True
Mango,Local,Fruit,Tamil Nadu,Chennai,Zaid,3,RESTAURANT,58.25,859.07,814.8,0,848.1,True
Onion,Red,Vegetable,Maharashtra,Nashik,Year-Round,1,INDIVIDUAL,70.56,1084.85,1292.09,0,495.45,True
Onion,Red,Vegetable,Madhya Pradesh,Indore,Year-Round,3,BUSINESS,49.4,1010.63,1304.68,0,1435.71,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Zaid,6,WHOLESALER,23.09,472.13,502.31,0,960.85,True
Mango,Local,Fruit,Maharashtra,Mumbai,Kharif,8,INDIVIDUAL,84.41,731.83,791.19,0,282.18,True
Mango,Local,Fruit,Gujarat,Rajkot,Rabi,4,RESTAURANT,12.06,1026.52,946.32,1,1953.79,True
Groundnut,Local,Oilseed,Maharashtra,Mumbai,Year-Round,8,BUSINESS,24.79,872.59,773.89,0,1295.88,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Year-Round,2,WHOLESALER,63.67,1063.3,1005.32,0,1019.79,True
Maize,Hybrid,Cereal,Uttar Pradesh,Agra,Kharif,10,INDIVIDUAL,64.24,1173.06,1111.33,1,483.29,True
Wheat,Common,Cereal,Madhya Pradesh,Indore,Zaid,12,INDIVIDUAL,63.44,1991.98,2408.67,0,957.08,True
Rice,Common,Cereal,Maharashtra,Mumbai,Kharif,7,INDIVIDUAL,78.92,2647.79,2718.43,0,1138.11,True
Green Chilli,Local,Spice,Madhya Pradesh,Indore,Rabi,3,INDIVIDUAL,52.42,519.11,551.14,0,212.33,True
Maize,Hybrid,Cereal,Gujarat,Rajkot,Zaid,7,RESTAURANT,78.49,1323.57,1323.03,0,1128.67,True
Tomato,Hybrid,Vegetable,Karnataka,Bengaluru,Rabi,3,RESTAURANT,68.72,1317.04,1399.14,0,1159.27,True
Tomato,Hybrid,Vegetable,Gujarat,Rajkot,Kharif,9,WHOLESALER,36.59,1695.27,1608.69,0,2227.07,True
Wheat,Common,Cereal,Punjab,Ludhiana,Zaid,12,WHOLESALER,85.36,2217.19,2179.68,0,2561.6,True
Tomato,Desi,Vegetable,Maharashtra,Nashik,Rabi,7,WHOLESALER,55.43,1068.54,1266.19,0,1579.65,True
Onion,Red,Vegetable,Maharashtra,Pune,Zaid,4,INDIVIDUAL,24.35,1478.15,1165.18,1,724.01,True
Tomato,Hybrid,Vegetable,Tamil Nadu,Chennai,Rabi,3,WHOLESALER,68.94,1409.06,1558.75,0,1723.7,True
Rice,Basmati,Cereal,Maharashtra,Pune,Zaid,4,RETAILER,35.65,2955.07,2643.73,1,3523.55,True
Wheat,Common,Cereal,Maharashtra,Mumbai,Zaid,5,WHOLESALER,56.54,2481.7,2814.72,0,3817.2,True
Soybean,Local,Oilseed,Gujarat,Rajkot,Year-Round,9,BUSINESS,87.91,971.96,1040.95,0,847.13,True
Maize,Hybrid,Cereal,Madhya Pradesh,Indore,Rabi,8,RESTAURANT,70.43,981.78,1213.21,0,1012.13,True
Maize,Hybrid,Cereal,Karnataka,Bengaluru,Rabi,6,WHOLESALER,47.66,1187.76,1062.34,0,1631.01,True
Rice,Basmati,Cereal,Maharashtra,Mumbai,Year-Round,11,WHOLESALER,36.69,2145.56,2228.52,1,4069.18,True
